3000 2899
1323 2673 1
1323 2931 1
1325 1850 1
1326 2391 1
1327 2888 1
1328 2731 1
1329 2203 1
1330 2512 1
1330 2220 1
1331 2575 1
1332 1929 1
1333 2853 1
1334 1605 1
1334 2810 1
1334 2001 1
1336 2123 1
1338 1777 1
1339 1385 1
1340 2530 1
1342 2342 1
1343 2250 1
1344 2081 1
1345 2162 1
1346 2750 1
1346 2776 1
1348 1627 1
1349 2295 1
1350 2481 1
1350 2067 1
1352 1537 1
1354 2026 1
1356 1551 1
1357 1563 1
1358 2902 1
1359 1759 1
1361 1645 1
1362 2983 1
1363 1948 1
1364 1845 1
1365 1899 1
1365 2483 1
1366 1505 1
1366 1453 1
1366 2359 1
1366 2611 1
1366 2700 1
1368 2245 1
1369 2275 1
1371 1703 1
1372 2074 1
1372 1944 1
1372 2805 1
1376 2530 1
1377 2456 1
1377 1989 1
1377 1604 1
1377 1777 1
1377 2667 1
1378 2456 1
1378 2400 1
1378 2654 1
1378 2482 1
1379 1975 1
1380 2053 1
1381 2096 1
1381 2164 1
1383 2422 1
1386 2862 1
1388 2638 1
1389 2271 1
1390 2997 1
1391 1625 1
1393 2399 1
1393 2841 1
1394 2572 1
1394 1892 1
1394 2055 1
1396 1786 1
1396 2996 1
1397 2121 1
1398 1686 1
1398 2850 1
1398 2217 1
1399 1948 1
1399 1693 1
1400 2260 1
1402 2551 1
1403 2402 1
1404 2262 1
1405 1622 1
1406 1802 1
1407 2149 1
1407 1657 1
1408 2956 1
1409 2180 1
1410 1689 1
1411 2924 1
1411 2493 1
1412 2641 1
1412 1730 1
1412 1961 1
1412 2998 1
1412 2184 1
1412 2542 1
1412 1748 1
1415 2954 1
1416 1638 1
1418 2861 1
1418 2568 1
1420 2811 1
1421 1862 1
1424 2610 1
1425 1464 1
1426 1696 1
1426 2816 1
1426 2402 1
1427 2227 1
1428 1580 1
1428 1652 1
1430 1715 1
1431 1503 1
1434 2448 1
1436 2841 1
1437 2660 1
1438 2364 1
1439 2398 1
1440 1659 1
1442 1616 1
1444 2876 1
1445 2806 1
1446 2631 1
1448 1724 1
1449 2919 1
1449 2116 1
1449 2424 1
1450 1916 1
1451 2653 1
1452 2673 1
1453 2379 1
1454 2860 1
1456 1516 1
1458 2938 1
1459 2496 1
1461 2028 1
1462 2733 1
1464 2295 1
1466 1508 1
1466 1552 1
1468 1659 1
1470 2388 1
1471 2941 1
1473 2515 1
1474 2889 1
1475 1641 1
1478 2095 1
1480 2232 1
1480 2225 1
1483 2982 1
1485 2425 1
1485 2525 1
1486 2540 1
1486 2585 1
1486 1538 1
1489 2373 1
1489 1677 1
1490 2042 1
1493 2041 1
1493 2378 1
1493 2717 1
1493 1631 1
1493 1722 1
1494 2949 1
1495 2045 1
1496 2000 1
1497 2853 1
1498 2720 1
1499 2494 1
1506 2829 1
1507 2601 1
1509 1545 1
1509 2186 1
1510 2997 1
1514 1730 1
1514 2094 1
1515 1577 1
1517 1920 1
1518 2628 1
1519 1658 1
1519 2377 1
1520 2634 1
1523 2811 1
1526 1575 1
1527 2349 1
1527 1984 1
1527 2843 1
1528 1948 1
1530 2685 1
1530 2282 1
1532 2531 1
1533 1741 1
1534 1969 1
1535 2212 1
1536 2954 1
1537 2264 1
1539 2824 1
1540 2962 1
1540 1706 1
1542 2083 1
1543 2982 1
1546 2054 1
1548 2639 1
1551 1790 1
1551 1813 1
1551 1636 1
1551 2203 1
1552 2074 1
1553 2581 1
1554 2348 1
1555 2214 1
1556 2975 1
1557 1564 1
1558 2013 1
1559 2645 1
1559 2896 1
1560 1879 1
1562 2486 1
1565 2150 1
1566 2223 1
1566 2199 1
1567 1981 1
1568 2599 1
1570 2552 1
1570 2399 1
1572 2274 1
1573 2819 1
1573 2617 1
1573 2694 1
1573 1576 1
1573 1730 1
1574 2424 1
1575 1794 1
1576 2842 1
1576 1712 1
1576 1932 1
1576 2592 1
1580 2281 1
1581 2225 1
1581 2927 1
1582 1885 1
1584 2591 1
1586 2485 1
1590 2790 1
1590 2102 1
1590 2049 1
1591 1794 1
1592 2798 1
1593 2212 1
1594 2281 1
1595 1993 1
1596 3000 1
1598 2719 1
1599 2760 1
1600 1897 1
1600 2749 1
1601 1900 1
1602 2423 1
1603 1986 1
1607 1919 1
1609 2260 1
1610 2751 1
1614 2452 1
1614 2686 1
1615 2769 1
1616 1730 1
1616 1878 1
1618 2457 1
1619 1679 1
1619 1705 1
1621 2673 1
1622 2662 1
1622 2949 1
1622 1954 1
1624 2952 1
1626 2225 1
1628 2358 1
1630 2015 1
1630 1631 1
1631 2241 1
1631 2567 1
1631 2662 1
1631 2661 1
1632 2036 1
1633 1757 1
1633 2796 1
1635 2496 1
1637 2255 1
1638 1720 1
1638 2688 1
1640 2988 1
1642 2306 1
1643 1659 1
1644 2396 1
1645 1960 1
1647 2260 1
1647 2834 1
1648 2136 1
1649 2139 1
1650 2643 1
1651 2285 1
1651 2777 1
1655 2757 1
1655 2584 1
1656 1760 1
1656 2339 1
1656 1912 1
1656 2262 1
1656 2946 1
1656 2650 1
1656 2925 1
1656 1984 1
1659 2606 1
1660 1665 1
1661 2917 1
1661 1773 1
1662 2295 1
1664 2733 1
1666 1877 1
1667 2204 1
1669 1936 1
1670 2062 1
1673 2784 1
1674 1957 1
1675 1719 1
1680 2700 1
1681 2432 1
1682 1958 1
1682 2402 1
1682 2231 1
1683 1987 1
1685 2147 1
1686 2865 1
1686 2949 1
1686 2915 1
1686 2760 1
1686 2708 1
1686 1793 1
1686 1718 1
1687 1736 1
1689 2997 1
1689 2737 1
1690 1858 1
1690 1695 1
1691 2497 1
1692 2212 1
1692 2829 1
1693 2426 1
1694 1897 1
1695 2063 1
1696 2026 1
1696 2857 1
1697 2652 1
1697 2433 1
1697 2424 1
1697 2852 1
1697 1843 1
1699 2397 1
1699 2674 1
1702 1884 1
1705 2615 1
1705 2799 1
1705 2624 1
1707 2822 1
1708 2094 1
1708 2635 1
1709 2511 1
1709 2780 1
1710 1927 1
1710 2955 1
1712 2623 1
1713 2939 1
1714 2774 1
1715 2179 1
1715 2966 1
1715 1750 1
1716 2732 1
1718 2717 1
1718 2221 1
1718 2741 1
1718 2565 1
1718 2257 1
1720 2688 1
1722 2938 1
1723 2989 1
1726 2620 1
1727 2366 1
1727 2160 1
1734 2356 1
1735 2070 1
1735 2632 1
1738 1829 1
1739 2954 1
1739 2755 1
1739 1875 1
1740 2529 1
1741 2794 1
1742 2770 1
1743 2691 1
1744 2780 1
1744 2032 1
1747 2286 1
1749 1995 1
1751 2368 1
1753 1778 1
1753 2682 1
1755 2812 1
1759 2853 1
1760 2637 1
1761 2395 1
1762 1768 1
1765 2198 1
1767 2729 1
1768 2565 1
1768 2128 1
1768 2776 1
1771 2512 1
1771 2540 1
1771 2522 1
1772 2278 1
1774 2942 1
1776 2319 1
1778 2297 1
1778 2233 1
1778 2158 1
1779 2369 1
1782 2595 1
1786 2433 1
1787 2324 1
1789 2498 1
1791 2492 1
1792 2746 1
1792 1962 1
1794 2449 1
1797 2117 1
1799 2700 1
1800 2232 1
1802 1947 1
1802 1921 1
1807 2471 1
1808 2677 1
1809 2260 1
1810 1882 1
1813 2011 1
1815 2260 1
1817 2571 1
1817 1910 1
1818 2212 1
1819 2184 1
1820 1892 1
1821 1951 1
1824 2957 1
1825 2820 1
1828 2724 1
1829 2736 1
1830 2851 1
1832 2697 1
1832 2784 1
1837 1985 1
1842 2180 1
1844 2164 1
1846 2698 1
1847 2525 1
1849 2842 1
1852 2091 1
1856 2908 1
1858 2022 1
1861 2260 1
1865 2158 1
1866 1966 1
1866 2593 1
1866 2480 1
1868 2011 1
1869 1997 1
1871 2976 1
1872 2764 1
1873 2834 1
1877 2082 1
1878 2656 1
1879 2917 1
1879 2930 1
1886 2870 1
1891 1967 1
1892 2935 1
1893 2354 1
1894 1983 1
1895 1950 1
1895 2170 1
1895 2561 1
1897 2584 1
1897 2464 1
1899 2930 1
1899 1982 1
1899 2609 1
1900 1913 1
1901 2026 1
1903 2466 1
1904 2236 1
1905 2779 1
1906 2599 1
1911 2668 1
1915 2853 1
1915 2118 1
1919 2862 1
1919 2416 1
1919 2954 1
1919 2854 1
1921 2965 1
1922 2850 1
1924 2897 1
1925 2703 1
1930 2662 1
1934 2220 1
1937 1959 1
1938 2668 1
1938 2304 1
1940 2031 1
1941 2270 1
1943 2486 1
1944 2327 1
1946 2181 1
1947 2658 1
1947 2402 1
1948 2180 1
1948 2017 1
1948 2410 1
1950 2773 1
1950 2971 1
1951 2838 1
1952 2030 1
1953 2890 1
1954 2569 1
1955 2857 1
1956 2856 1
1965 2085 1
1966 2680 1
1967 2955 1
1967 2693 1
1967 2127 1
1967 2013 1
1971 2389 1
1972 2573 1
1973 2571 1
1974 2983 1
1976 2785 1
1979 2985 1
1980 2181 1
1982 2617 1
1983 2640 1
1983 2432 1
1984 2087 1
1984 2636 1
1984 2983 1
1985 2938 1
1985 2119 1
1986 2021 1
1988 2479 1
1991 2635 1
1994 2865 1
1997 2157 1
1998 2545 1
2004 2346 1
2005 2744 1
2008 2141 1
2010 2800 1
2011 2406 1
2011 2743 1
2013 2086 1
2013 2698 1
2013 2466 1
2014 2272 1
2014 2950 1
2014 2274 1
2014 2808 1
2015 2333 1
2018 2738 1
2020 2122 1
2021 2602 1
2021 2085 1
2023 2900 1
2025 2065 1
2026 2051 1
2026 2518 1
2026 2494 1
2027 2157 1
2029 2226 1
2030 2435 1
2030 2321 1
2031 2164 1
2031 2347 1
2032 2153 1
2036 2132 1
2038 2123 1
2041 2383 1
2041 2987 1
2041 2539 1
2043 2828 1
2045 2650 1
2046 2475 1
2050 2494 1
2050 2592 1
2053 2373 1
2053 2116 1
2053 2977 1
2053 2144 1
2054 2918 1
2054 2852 1
2054 2751 1
2056 2199 1
2056 2211 1
2060 2751 1
2063 2268 1
2063 2984 1
2063 2173 1
2063 2861 1
2065 2520 1
2066 2673 1
2066 2410 1
2068 2419 1
2071 2164 1
2072 2698 1
2074 2505 1
2074 2458 1
2074 2136 1
2076 2744 1
2076 2285 1
2078 2879 1
2079 2326 1
2081 2434 1
2081 2342 1
2085 2168 1
2086 2468 1
2087 2416 1
2093 2333 1
2095 2411 1
2097 2940 1
2099 2825 1
2101 2976 1
2105 2827 1
2106 2988 1
2106 2794 1
2108 2742 1
2109 2364 1
2110 2460 1
2112 2933 1
2113 2532 1
2114 2491 1
2115 2426 1
2116 2634 1
2116 2439 1
2118 2540 1
2119 2835 1
2119 2288 1
2120 2279 1
2121 2839 1
2123 2320 1
2124 2899 1
2132 2657 1
2132 2884 1
2132 2877 1
2137 2758 1
2140 2893 1
2142 2510 1
2144 2959 1
2145 2905 1
2146 2876 1
2148 2478 1
2148 2725 1
2151 2604 1
2153 2986 1
2153 2726 1
2154 2571 1
2157 2814 1
2157 2330 1
2158 2710 1
2162 2758 1
2166 2698 1
2166 2456 1
2167 2713 1
2167 2937 1
2170 2461 1
2172 2793 1
2175 2176 1
2179 2184 1
2180 2432 1
2180 2956 1
2183 2439 1
2184 2855 1
2185 2516 1
2189 2364 1
2190 2361 1
2191 2458 1
2193 2768 1
2195 2359 1
2196 2265 1
2197 2423 1
2200 2691 1
2205 2324 1
2206 2824 1
2209 2689 1
2210 2420 1
2211 2663 1
2213 2448 1
2213 2714 1
2215 2980 1
2222 2588 1
2225 2725 1
2227 2404 1
2229 2261 1
2230 2685 1
2238 2328 1
2242 2507 1
2245 2596 1
2248 2432 1
2248 2527 1
2248 2841 1
2249 2715 1
2252 2997 1
2253 2399 1
2260 2883 1
2260 2368 1
2260 2451 1
2260 2955 1
2263 2949 1
2264 2608 1
2265 2516 1
2266 2295 1
2266 2415 1
2267 2364 1
2274 2448 1
2274 2955 1
2275 2956 1
2275 2634 1
2276 2955 1
2280 2586 1
2281 2662 1
2281 2636 1
2283 2793 1
2285 2634 1
2287 2461 1
2295 2861 1
2295 2788 1
2295 2510 1
2296 2593 1
2299 2324 1
2299 2491 1
2302 2696 1
2307 2905 1
2308 2917 1
2308 2862 1
2309 2715 1
2316 2581 1
2317 2368 1
2326 2534 1
2329 2784 1
2332 2511 1
2337 2651 1
2338 2688 1
2339 2904 1
2342 2961 1
2342 2579 1
2345 2723 1
2351 2462 1
2352 2965 1
2353 2853 1
2354 2728 1
2355 2771 1
2358 2429 1
2359 2698 1
2362 2496 1
2370 2592 1
2371 2620 1
2372 2888 1
2376 2448 1
2385 2914 1
2387 2811 1
2390 2430 1
2393 2634 1
2394 2928 1
2399 2926 1
2407 2728 1
2411 2912 1
2413 2821 1
2414 2955 1
2416 2548 1
2418 2503 1
2419 2589 1
2421 2598 1
2423 2424 1
2427 2829 1
2430 2857 1
2433 2680 1
2434 2680 1
2436 2630 1
2437 2946 1
2438 2868 1
2443 2854 1
2444 2583 1
2450 2886 1
2451 2478 1
2451 2614 1
2454 2857 1
2455 2903 1
2456 2510 1
2458 2911 1
2463 2540 1
2465 2917 1
2477 2510 1
2477 2692 1
2478 2700 1
2478 2494 1
2484 2833 1
2485 2727 1
2485 2507 1
2486 2947 1
2487 2636 1
2495 2800 1
2496 2622 1
2497 2543 1
2498 2955 1
2498 2999 1
2501 2921 1
2502 2839 1
2504 2610 1
2512 2523 1
2512 2732 1
2519 2874 1
2536 2593 1
2537 2975 1
2538 2817 1
2540 2933 1
2541 2968 1
2561 2686 1
2561 2638 1
2562 2705 1
2566 2605 1
2571 2948 1
2577 2634 1
2580 2625 1
2590 2724 1
2594 2928 1
2596 2686 1
2603 2965 1
2612 2940 1
2620 2789 1
2621 2772 1
2634 2646 1
2641 2732 1
2641 2891 1
2645 2778 1
2647 2946 1
2648 2724 1
2668 2962 1
2673 2885 1
2673 2850 1
2683 2949 1
2685 2818 1
2686 2898 1
2686 2853 1
2695 2837 1
2698 2776 1
2698 2720 1
2698 2909 1
2700 2811 1
2701 2923 1
2707 2709 1
2707 2921 1
2710 2778 1
2711 2845 1
2716 2740 1
2720 2983 1
2724 2767 1
2728 2840 1
2735 2995 1
2744 2953 1
2748 2913 1
2754 2883 1
2758 2888 1
2758 2794 1
2765 2797 1
2771 2955 1
2784 2933 1
2786 2841 1
2787 2889 1
2788 2952 1
2789 2881 1
2795 2919 1
2811 2884 1
2811 2988 1
2812 2824 1
2812 2880 1
2816 2841 1
2817 2867 1
2818 2949 1
2836 2937 1
2849 2889 1
2859 2871 1
2868 2956 1
2873 2928 1
2874 2891 1
2878 2992 1
2885 2939 1
2920 2960 1
2928 2981 1
2952 2975 1
